testDate,County,confirmed_cases,values.CasesChange,tested,values.TotalTestedChange,deaths,values.DeathsChange,population,daily_confirmed_cases,daily_tested,daily_deaths
2020-05-18T00:00:00Z,Lee,74,0,1002,23,1,0,33.647,0,23,0
2020-05-19T00:00:00Z,Lee,75,1,1030,28,1,0,33.647,1,28,0
2020-05-20T00:00:00Z,Lee,75,0,1052,22,1,0,33.647,0,22,0
2020-05-21T00:00:00Z,Lee,75,0,1076,24,1,0,33.647,0,24,0
2020-05-22T00:00:00Z,Lee,75,0,1142,66,1,0,33.647,0,66,0
2020-05-23T00:00:00Z,Lee,76,1,1175,33,1,0,33.647,1,33,0
2020-05-24T00:00:00Z,Lee,77,1,1190,15,1,0,33.647,1,15,0
2020-05-25T00:00:00Z,Lee,77,0,1200,10,1,0,33.647,0,10,0
2020-05-26T00:00:00Z,Lee,76,-1,1212,12,1,0,33.647,-1,12,0
2020-05-27T00:00:00Z,Lee,76,0,1241,29,1,0,33.647,0,29,0
2020-05-28T00:00:00Z,Lee,79,3,1291,50,1,0,33.647,3,50,0
2020-05-29T00:00:00Z,Lee,79,0,1313,22,1,0,33.647,0,22,0
2020-05-30T00:00:00Z,Lee,81,2,1343,30,1,0,33.647,2,30,0
2020-05-31T00:00:00Z,Lee,81,0,1349,6,1,0,33.647,0,6,0
2020-06-01T00:00:00Z,Lee,81,0,1371,22,1,0,33.647,0,22,0
2020-06-02T00:00:00Z,Lee,82,1,1382,11,1,0,33.647,1,11,0
2020-06-03T00:00:00Z,Lee,82,0,1391,9,1,0,33.647,0,9,0
2020-06-04T00:00:00Z,Lee,82,0,1428,37,1,0,33.647,0,37,0
2020-06-05T00:00:00Z,Lee,82,0,1452,24,1,0,33.647,0,24,0
2020-06-06T00:00:00Z,Lee,88,6,1481,29,1,0,33.647,6,29,0
2020-06-07T00:00:00Z,Lee,89,1,1528,47,1,0,33.647,1,47,0
2020-06-08T00:00:00Z,Lee,89,0,1553,25,1,0,33.647,0,25,0
2020-06-09T00:00:00Z,Lee,89,0,1584,31,1,0,33.647,0,31,0
2020-06-10T00:00:00Z,Lee,89,0,1603,19,1,0,33.647,0,19,0
2020-06-11T00:00:00Z,Lee,88,-1,1627,24,1,0,33.647,-1,24,0
2020-06-12T00:00:00Z,Lee,88,0,1670,43,1,0,33.647,0,43,0
2020-06-13T00:00:00Z,Lee,88,0,1697,27,1,0,33.647,0,27,0
2020-06-14T00:00:00Z,Lee,89,1,1717,20,1,0,33.647,1,20,0
2020-06-15T00:00:00Z,Lee,89,0,1751,34,1,0,33.647,0,34,0
2020-06-16T00:00:00Z,Lee,89,0,1768,17,1,0,33.647,0,17,0
2020-06-17T00:00:00Z,Lee,90,1,1804,36,1,0,33.647,1,36,0
2020-06-18T00:00:00Z,Lee,90,0,1832,28,1,0,33.647,0,28,0
2020-06-19T00:00:00Z,Lee,94,4,1856,24,1,0,33.647,4,24,0
2020-06-20T00:00:00Z,Lee,94,0,1870,14,1,0,33.647,0,14,0
2020-06-21T00:00:00Z,Lee,96,2,1914,44,1,0,33.647,2,44,0
2020-06-22T00:00:00Z,Lee,96,0,1937,23,2,1,33.647,0,23,1
2020-06-23T00:00:00Z,Lee,96,0,1954,17,2,0,33.647,0,17,0
2020-06-24T00:00:00Z,Lee,96,0,1978,24,2,0,33.647,0,24,0
2020-06-25T00:00:00Z,Lee,96,0,2011,33,2,0,33.647,0,33,0
2020-06-26T00:00:00Z,Lee,96,0,2055,44,2,0,33.647,0,44,0
2020-06-27T00:00:00Z,Lee,97,1,2081,26,2,0,33.647,1,26,0
2020-06-28T00:00:00Z,Lee,97,0,2104,23,2,0,33.647,0,23,0
2020-06-29T00:00:00Z,Lee,97,0,2131,27,2,0,33.647,0,27,0
2020-06-30T00:00:00Z,Lee,97,0,2154,23,2,0,33.647,0,23,0
2020-07-01T00:00:00Z,Lee,97,0,2185,31,2,0,33.647,0,31,0
2020-07-02T00:00:00Z,Lee,98,1,2273,88,2,0,33.647,1,88,0
2020-07-03T00:00:00Z,Lee,98,0,2432,159,2,0,33.647,0,159,0
2020-07-04T00:00:00Z,Lee,101,3,2495,63,2,0,33.647,3,63,0
2020-07-05T00:00:00Z,Lee,101,0,2521,26,2,0,33.647,0,26,0
2020-07-06T00:00:00Z,Lee,103,2,2548,27,2,0,33.647,2,27,0
2020-07-07T00:00:00Z,Lee,104,1,2586,38,2,0,33.647,1,38,0
2020-07-08T00:00:00Z,Lee,104,0,2605,19,2,0,33.647,0,19,0
2020-07-09T00:00:00Z,Lee,104,0,2662,57,2,0,33.647,0,57,0
2020-07-10T00:00:00Z,Lee,105,1,2682,20,2,0,33.647,1,20,0
2020-07-11T00:00:00Z,Lee,105,0,2695,13,2,0,33.647,0,13,0
2020-07-12T00:00:00Z,Lee,107,2,2773,78,2,0,33.647,2,78,0
2020-07-13T00:00:00Z,Lee,107,0,2798,25,2,0,33.647,0,25,0
2020-07-14T00:00:00Z,Lee,109,2,2870,72,2,0,33.647,2,72,0
2020-07-15T00:00:00Z,Lee,110,1,2928,58,2,0,33.647,1,58,0
2020-07-16T00:00:00Z,Lee,111,1,2956,28,2,0,33.647,1,28,0
2020-07-17T00:00:00Z,Lee,112,1,2995,39,2,0,33.647,1,39,0
2020-07-18T00:00:00Z,Lee,113,1,3033,38,2,0,33.647,1,38,0
2020-07-19T00:00:00Z,Lee,117,4,3096,63,2,0,33.647,4,63,0
2020-07-20T00:00:00Z,Lee,117,0,3155,59,2,0,33.647,0,59,0
2020-07-21T00:00:00Z,Lee,119,2,3222,67,2,0,33.647,2,67,0
2020-07-22T00:00:00Z,Lee,120,1,3257,35,2,0,33.647,1,35,0
2020-07-23T00:00:00Z,Lee,120,0,3299,42,2,0,33.647,0,42,0
2020-07-24T00:00:00Z,Lee,121,1,3361,62,2,0,33.647,1,62,0
2020-07-25T00:00:00Z,Lee,125,4,3392,31,2,0,33.647,4,31,0
2020-07-26T00:00:00Z,Lee,126,1,3432,40,2,0,33.647,1,40,0
2020-07-27T00:00:00Z,Lee,129,3,3498,66,2,0,33.647,3,66,0
2020-07-28T00:00:00Z,Lee,129,0,3532,34,2,0,33.647,0,34,0
2020-07-29T00:00:00Z,Lee,131,2,3585,53,2,0,33.647,2,53,0
2020-07-30T00:00:00Z,Lee,136,5,3663,78,2,0,33.647,5,78,0
2020-07-31T00:00:00Z,Lee,136,0,3712,49,2,0,33.647,0,49,0
2020-08-01T00:00:00Z,Lee,146,10,3759,47,2,0,33.647,10,47,0
2020-08-02T00:00:00Z,Lee,146,0,3812,53,2,0,33.647,0,53,0
2020-08-03T00:00:00Z,Lee,148,2,3835,23,2,0,33.647,2,23,0
2020-08-04T00:00:00Z,Lee,148,0,3901,66,2,0,33.647,0,66,0
2020-08-05T00:00:00Z,Lee,149,1,3935,34,1,-1,33.647,1,34,-1
2020-08-06T00:00:00Z,Lee,162,13,4030,95,1,0,33.647,13,95,0
2020-08-07T00:00:00Z,Lee,165,3,4107,77,1,0,33.647,3,77,0
2020-08-08T00:00:00Z,Lee,170,5,4172,65,1,0,33.647,5,65,0
2020-08-09T00:00:00Z,Lee,171,1,4241,69,1,0,33.647,1,69,0
2020-08-10T00:00:00Z,Lee,173,2,4298,57,1,0,33.647,2,57,0
2020-08-11T00:00:00Z,Lee,178,5,4362,64,1,0,33.647,5,64,0
2020-08-12T00:00:00Z,Lee,186,8,4412,50,1,0,33.647,8,50,0
2020-08-13T00:00:00Z,Lee,186,0,4444,32,1,0,33.647,0,32,0
2020-08-14T00:00:00Z,Lee,191,5,4529,85,1,0,33.647,5,85,0
2020-08-15T00:00:00Z,Lee,192,1,4574,45,1,0,33.647,1,45,0
2020-08-16T00:00:00Z,Lee,194,2,4613,39,1,0,33.647,2,39,0
2020-08-17T00:00:00Z,Lee,198,4,4700,87,1,0,33.647,4,87,0
2020-08-18T00:00:00Z,Lee,199,1,4750,50,1,0,33.647,1,50,0
2020-08-19T00:00:00Z,Lee,203,4,4808,58,1,0,33.647,4,58,0
2020-08-20T00:00:00Z,Lee,205,2,4880,72,1,0,33.647,2,72,0
2020-08-21T00:00:00Z,Lee,208,3,4946,66,1,0,33.647,3,66,0
2020-08-22T00:00:00Z,Lee,211,3,5015,69,1,0,33.647,3,69,0
2020-08-23T00:00:00Z,Lee,215,4,5091,76,1,0,33.647,4,76,0
2020-08-24T00:00:00Z,Lee,218,3,5142,51,1,0,33.647,3,51,0
2020-08-25T00:00:00Z,Lee,218,0,5260,118,1,0,33.647,0,118,0
2020-08-26T00:00:00Z,Lee,222,4,5301,41,1,0,33.647,4,41,0
2020-08-27T00:00:00Z,Lee,226,4,5330,29,1,0,33.647,4,29,0
2020-08-28T00:00:00Z,Lee,231,5,5362,32,1,0,33.647,5,32,0
2020-08-29T00:00:00Z,Lee,238,7,5465,103,1,0,33.647,7,103,0
2020-08-30T00:00:00Z,Lee,241,3,5531,66,1,0,33.647,3,66,0
2020-08-31T00:00:00Z,Lee,244,3,5556,25,1,0,33.647,3,25,0
2020-09-01T00:00:00Z,Lee,243,-1,5584,28,1,0,33.647,-1,28,0
2020-09-02T00:00:00Z,Lee,244,1,5597,13,1,0,33.647,1,13,0
2020-09-03T00:00:00Z,Lee,246,2,5626,29,1,0,33.647,2,29,0
2020-09-04T00:00:00Z,Lee,268,22,5978,352,1,0,33.647,22,352,0
2020-09-05T00:00:00Z,Lee,274,6,6041,63,1,0,33.647,6,63,0
2020-09-06T00:00:00Z,Lee,277,3,6073,32,1,0,33.647,3,32,0
2020-09-07T00:00:00Z,Lee,283,6,6126,53,1,0,33.647,6,53,0
2020-09-08T00:00:00Z,Lee,283,0,6152,26,1,0,33.647,0,26,0
2020-09-09T00:00:00Z,Lee,287,4,6226,74,1,0,33.647,4,74,0
2020-09-10T00:00:00Z,Lee,290,3,6268,42,1,0,33.647,3,42,0
2020-09-11T00:00:00Z,Lee,294,4,6329,61,1,0,33.647,4,61,0
2020-09-12T00:00:00Z,Lee,298,4,6401,72,1,0,33.647,4,72,0
2020-09-13T00:00:00Z,Lee,299,1,6457,56,1,0,33.647,1,56,0
2020-09-14T00:00:00Z,Lee,303,4,6513,56,1,0,33.647,4,56,0
2020-09-15T00:00:00Z,Lee,306,3,6576,63,1,0,33.647,3,63,0
2020-09-16T00:00:00Z,Lee,310,4,6603,27,1,0,33.647,4,27,0
2020-09-17T00:00:00Z,Lee,317,7,6675,72,1,0,33.647,7,72,0
2020-09-18T00:00:00Z,Lee,319,2,6747,72,1,0,33.647,2,72,0
2020-09-19T00:00:00Z,Lee,325,6,6823,76,1,0,33.647,6,76,0
2020-09-20T00:00:00Z,Lee,326,1,6879,56,1,0,33.647,1,56,0
2020-09-21T00:00:00Z,Lee,330,4,6950,71,1,0,33.647,4,71,0
2020-09-22T00:00:00Z,Lee,333,3,7015,65,1,0,33.647,3,65,0
2020-09-23T00:00:00Z,Lee,347,14,7066,51,1,0,33.647,14,51,0
2020-09-24T00:00:00Z,Lee,353,6,7125,59,1,0,33.647,6,59,0
2020-09-25T00:00:00Z,Lee,360,7,7226,101,1,0,33.647,7,101,0
2020-09-26T00:00:00Z,Lee,368,8,7306,80,1,0,33.647,8,80,0
2020-09-27T00:00:00Z,Lee,371,3,7403,97,1,0,33.647,3,97,0
2020-09-28T00:00:00Z,Lee,383,12,7496,93,1,0,33.647,12,93,0
2020-09-29T00:00:00Z,Lee,391,8,7551,55,1,0,33.647,8,55,0
2020-09-30T00:00:00Z,Lee,394,3,7609,58,1,0,33.647,3,58,0
2020-10-01T00:00:00Z,Lee,412,18,7726,117,1,0,33.647,18,117,0
2020-10-02T00:00:00Z,Lee,414,2,7929,203,1,0,33.647,2,203,0
2020-10-03T00:00:00Z,Lee,429,15,8072,143,1,0,33.647,15,143,0
2020-10-04T00:00:00Z,Lee,433,4,8168,96,1,0,33.647,4,96,0
2020-10-05T00:00:00Z,Lee,440,7,8236,68,1,0,33.647,7,68,0
2020-10-06T00:00:00Z,Lee,442,2,8298,62,1,0,33.647,2,62,0
2020-10-07T00:00:00Z,Lee,451,9,8334,36,1,0,33.647,9,36,0
2020-10-08T00:00:00Z,Lee,472,21,8440,106,1,0,33.647,21,106,0
2020-10-09T00:00:00Z,Lee,484,12,8571,131,1,0,33.647,12,131,0
2020-10-10T00:00:00Z,Lee,497,13,8694,123,1,0,33.647,13,123,0
2020-10-11T00:00:00Z,Lee,501,4,8797,103,1,0,33.647,4,103,0
2020-10-12T00:00:00Z,Lee,505,4,8866,69,1,0,33.647,4,69,0
2020-10-13T00:00:00Z,Lee,517,12,8923,57,1,0,33.647,12,57,0
2020-10-14T00:00:00Z,Lee,525,8,8981,58,1,0,33.647,8,58,0
2020-10-15T00:00:00Z,Lee,549,24,9079,98,1,0,33.647,24,98,0
2020-10-16T00:00:00Z,Lee,562,13,9393,314,1,0,33.647,13,314,0
2020-10-17T00:00:00Z,Lee,564,2,9476,83,1,0,33.647,2,83,0
2020-10-18T00:00:00Z,Lee,592,28,9671,195,1,0,33.647,28,195,0
2020-10-19T00:00:00Z,Lee,612,20,9787,116,1,0,33.647,20,116,0
2020-10-20T00:00:00Z,Lee,627,15,9911,124,1,0,33.647,15,124,0
2020-10-21T00:00:00Z,Lee,641,14,9975,64,1,0,33.647,14,64,0
2020-10-22T00:00:00Z,Lee,658,17,10110,135,1,0,33.647,17,135,0
2020-10-23T00:00:00Z,Lee,669,11,10283,173,1,0,33.647,11,173,0
2020-10-24T00:00:00Z,Lee,705,36,10521,238,1,0,33.647,36,238,0
2020-10-25T00:00:00Z,Lee,710,5,10653,132,2,1,33.647,5,132,1
2020-10-26T00:00:00Z,Lee,740,30,10746,93,2,0,33.647,30,93,0
2020-10-27T00:00:00Z,Lee,754,14,10910,164,2,0,33.647,14,164,0
2020-10-28T00:00:00Z,Lee,769,15,11065,155,2,0,33.647,15,155,0
2020-10-29T00:00:00Z,Lee,787,18,11225,160,2,0,33.647,18,160,0
2020-10-30T00:00:00Z,Lee,840,53,11396,171,2,0,33.647,53,171,0
2020-10-31T00:00:00Z,Lee,907,67,11708,312,2,0,33.647,67,312,0
2020-11-01T00:00:00Z,Lee,926,19,11923,215,2,0,33.647,19,215,0
2020-11-02T00:00:00Z,Lee,955,29,12114,191,2,0,33.647,29,191,0
2020-11-03T00:00:00Z,Lee,973,18,12260,146,4,2,33.647,18,146,2
2020-11-04T00:00:00Z,Lee,997,24,12353,93,4,0,33.647,24,93,0
2020-11-05T00:00:00Z,Lee,1022,25,12504,151,4,0,33.647,25,151,0
2020-11-06T00:00:00Z,Lee,1056,34,12770,266,4,0,33.647,34,266,0
2020-11-07T00:00:00Z,Lee,1103,47,12990,220,4,0,33.647,47,220,0
2020-11-08T00:00:00Z,Lee,1150,47,13188,198,4,0,33.647,47,198,0
2020-11-09T00:00:00Z,Lee,1201,51,13218,30,4,0,33.647,51,30,0
2020-11-10T00:00:00Z,Lee,1248,47,13736,518,4,0,33.647,47,518,0
2020-11-11T00:00:00Z,Lee,1273,25,13884,148,5,1,33.647,25,148,1
2020-11-12T00:00:00Z,Lee,1296,23,14075,191,5,0,33.647,23,191,0
2020-11-13T00:00:00Z,Lee,1366,70,14276,201,5,0,33.647,70,201,0
2020-11-14T00:00:00Z,Lee,1384,18,14565,289,5,0,33.647,18,289,0
2020-11-15T00:00:00Z,Lee,1425,41,14666,101,5,0,33.647,41,101,0
2020-11-16T00:00:00Z,Lee,1470,45,14924,258,5,0,33.647,45,258,0
2020-11-17T00:00:00Z,Lee,1520,50,15199,275,5,0,33.647,50,275,0
2020-11-18T00:00:00Z,Lee,1532,12,15415,216,5,0,33.647,12,216,0
2020-11-19T00:00:00Z,Lee,1564,32,15565,150,6,1,33.647,32,150,1
2020-11-20T00:00:00Z,Lee,1603,39,15771,206,6,0,33.647,39,206,0
2020-11-21T00:00:00Z,Lee,1645,42,16021,250,6,0,33.647,42,250,0
2020-11-22T00:00:00Z,Lee,1680,35,16225,204,6,0,33.647,35,204,0
2020-11-23T00:00:00Z,Lee,1699,19,16396,171,6,0,33.647,19,171,0
2020-11-24T00:00:00Z,Lee,1722,23,16552,156,8,2,33.647,23,156,2
2020-11-25T00:00:00Z,Lee,1801,79,17080,528,9,1,33.647,79,528,1
2020-11-26T00:00:00Z,Lee,1894,93,17459,379,9,0,33.647,93,379,0
2020-11-27T00:00:00Z,Lee,1963,69,17678,219,9,0,33.647,69,219,0
2020-11-28T00:00:00Z,Lee,1989,26,17915,237,9,0,33.647,26,237,0
2020-11-29T00:00:00Z,Lee,2010,21,18061,146,9,0,33.647,21,146,0
2020-11-30T00:00:00Z,Lee,2019,9,18273,212,9,0,33.647,9,212,0
2020-12-01T00:00:00Z,Lee,2046,27,18410,137,10,1,33.647,27,137,1
2020-12-02T00:00:00Z,Lee,2059,13,18605,195,11,1,33.647,13,195,1
2020-12-03T00:00:00Z,Lee,2113,54,18884,279,12,1,33.647,54,279,1
2020-12-04T00:00:00Z,Lee,2133,20,19058,174,12,0,33.647,20,174,0
2020-12-05T00:00:00Z,Lee,2188,55,19320,262,13,1,33.647,55,262,1
2020-12-06T00:00:00Z,Lee,2200,12,19450,130,13,0,33.647,12,130,0
2020-12-07T00:00:00Z,Lee,2217,17,19553,103,13,0,33.647,17,103,0
2020-12-08T00:00:00Z,Lee,2220,3,19659,106,14,1,33.647,3,106,1
2020-12-09T00:00:00Z,Lee,2246,26,19815,156,17,3,33.647,26,156,3
2020-12-10T00:00:00Z,Lee,2282,36,20189,374,18,1,33.647,36,374,1
2020-12-11T00:00:00Z,Lee,2299,17,20906,717,20,2,33.647,17,717,2
2020-12-12T00:00:00Z,Lee,2329,30,21969,1063,21,1,33.647,30,1063,1
2020-12-13T00:00:00Z,Lee,2386,57,22685,716,22,1,33.647,57,716,1
2020-12-14T00:00:00Z,Lee,2400,14,22814,129,22,0,33.647,14,129,0
2020-12-15T00:00:00Z,Lee,2412,12,23029,215,27,5,33.647,12,215,5
2020-12-16T00:00:00Z,Lee,2431,19,23955,926,27,0,33.647,19,926,0
2020-12-17T00:00:00Z,Lee,2450,19,24764,809,27,0,33.647,19,809,0
2020-12-18T00:00:00Z,Lee,2481,31,25273,509,27,0,33.647,31,509,0
2020-12-19T00:00:00Z,Lee,2522,41,26028,755,28,1,33.647,41,755,1
2020-12-20T00:00:00Z,Lee,2535,13,26800,772,29,1,33.647,13,772,1
2020-12-21T00:00:00Z,Lee,2550,15,26925,125,29,0,33.647,15,125,0
2020-12-22T00:00:00Z,Lee,2560,10,27075,150,30,1,33.647,10,150,1
2020-12-23T00:00:00Z,Lee,2585,25,27635,560,30,0,33.647,25,560,0
2020-12-24T00:00:00Z,Lee,2604,19,27927,292,29,-1,33.647,19,292,-1
2020-12-25T00:00:00Z,Lee,2629,25,29020,1093,29,0,33.647,25,1093,0
2020-12-26T00:00:00Z,Lee,2641,12,29640,620,30,1,33.647,12,620,1
2020-12-27T00:00:00Z,Lee,2648,7,29713,73,30,0,33.647,7,73,0
2020-12-28T00:00:00Z,Lee,2658,10,29774,61,30,0,33.647,10,61,0
2020-12-29T00:00:00Z,Lee,2670,12,29860,86,30,0,33.647,12,86,0
2020-12-30T00:00:00Z,Lee,2694,24,30423,563,30,0,33.647,24,563,0
2020-12-31T00:00:00Z,Lee,2707,13,31617,1194,30,0,33.647,13,1194,0
2021-01-01T00:00:00Z,Lee,2729,22,31909,292,30,0,33.647,22,292,0
2021-01-02T00:00:00Z,Lee,2741,12,32450,541,30,0,33.647,12,541,0
2021-01-03T00:00:00Z,Lee,2744,3,32590,140,30,0,33.647,3,140,0
2021-01-04T00:00:00Z,Lee,2750,6,32620,30,30,0,33.647,6,30,0
2021-01-05T00:00:00Z,Lee,2772,22,32740,120,31,1,33.647,22,120,1
2021-01-06T00:00:00Z,Lee,2821,49,33926,1186,32,1,33.647,49,1186,1
2021-01-07T00:00:00Z,Lee,2843,22,34442,516,34,2,33.647,22,516,2
2021-01-08T00:00:00Z,Lee,2864,21,34600,158,34,0,33.647,21,158,0
2021-01-09T00:00:00Z,Lee,2869,5,35785,1185,34,0,33.647,5,1185,0
2021-01-10T00:00:00Z,Lee,2885,16,36096,311,34,0,33.647,16,311,0
2021-01-11T00:00:00Z,Lee,2909,24,36158,62,34,0,33.647,24,62,0
2021-01-12T00:00:00Z,Lee,2921,12,36271,113,35,1,33.647,12,113,1
2021-01-13T00:00:00Z,Lee,2942,21,37793,1522,35,0,33.647,21,1522,0
2021-01-14T00:00:00Z,Lee,2996,54,38142,349,35,0,33.647,54,349,0
2021-01-15T00:00:00Z,Lee,3003,7,38257,115,35,0,33.647,7,115,0
2021-01-16T00:00:00Z,Lee,3018,15,39335,1078,35,0,33.647,15,1078,0
2021-01-17T00:00:00Z,Lee,3024,6,39911,576,35,0,33.647,6,576,0
2021-01-18T00:00:00Z,Lee,3031,7,39991,80,35,0,33.647,7,80,0
2021-01-19T00:00:00Z,Lee,3048,17,40098,107,35,0,33.647,17,107,0
2021-01-20T00:00:00Z,Lee,3062,14,41633,1535,36,1,33.647,14,1535,1
2021-01-21T00:00:00Z,Lee,3076,14,41811,178,37,1,33.647,14,178,1
2021-01-22T00:00:00Z,Lee,3120,44,41996,185,37,0,33.647,44,185,0
2021-01-23T00:00:00Z,Lee,3133,13,43562,1566,37,0,33.647,13,1566,0
2021-01-24T00:00:00Z,Lee,3142,9,43720,158,37,0,33.647,9,158,0
2021-01-25T00:00:00Z,Lee,3145,3,43801,81,37,0,33.647,3,81,0
2021-01-26T00:00:00Z,Lee,3156,11,43915,114,37,0,33.647,11,114,0
2021-01-27T00:00:00Z,Lee,3171,15,44782,867,37,0,33.647,15,867,0
2021-01-28T00:00:00Z,Lee,3179,8,45210,428,39,2,33.647,8,428,2
2021-01-29T00:00:00Z,Lee,3189,10,45380,170,39,0,33.647,10,170,0
2021-01-30T00:00:00Z,Lee,3207,18,46294,914,40,1,33.647,18,914,1
2021-01-31T00:00:00Z,Lee,3214,7,47060,766,40,0,33.647,7,766,0
2021-02-01T00:00:00Z,Lee,3219,5,47086,26,40,0,33.647,5,26,0
2021-02-02T00:00:00Z,Lee,3223,4,47163,77,40,0,33.647,4,77,0
2021-02-03T00:00:00Z,Lee,3230,7,48738,1575,40,0,33.647,7,1575,0
2021-02-04T00:00:00Z,Lee,3230,0,48866,128,40,0,33.647,0,128,0
2021-02-05T00:00:00Z,Lee,3233,3,49025,159,41,1,33.647,3,159,1
2021-02-06T00:00:00Z,Lee,3245,12,50404,1379,41,0,33.647,12,1379,0
2021-02-07T00:00:00Z,Lee,3246,1,50489,85,42,1,33.647,1,85,1
2021-02-08T00:00:00Z,Lee,3250,4,50513,24,42,0,33.647,4,24,0
2021-02-09T00:00:00Z,Lee,3254,4,50617,104,42,0,33.647,4,104,0
2021-02-10T00:00:00Z,Lee,3268,14,52247,1630,43,1,33.647,14,1630,1
2021-02-11T00:00:00Z,Lee,3274,6,52394,147,43,0,33.647,6,147,0
2021-02-12T00:00:00Z,Lee,3280,6,52522,128,43,0,33.647,6,128,0
2021-02-13T00:00:00Z,Lee,3281,1,54027,1505,43,0,33.647,1,1505,0
2021-02-14T00:00:00Z,Lee,3285,4,54098,71,43,0,33.647,4,71,0
2021-02-15T00:00:00Z,Lee,3285,0,54133,35,43,0,33.647,0,35,0
2021-02-16T00:00:00Z,Lee,3291,6,54176,43,43,0,33.647,6,43,0
2021-02-17T00:00:00Z,Lee,3299,8,54228,52,43,0,33.647,8,52,0
2021-02-18T00:00:00Z,Lee,3298,-1,54514,286,43,0,33.647,-1,286,0
2021-02-19T00:00:00Z,Lee,3295,-3,54618,104,43,0,33.647,-3,104,0
2021-02-20T00:00:00Z,Lee,3298,3,56132,1514,43,0,33.647,3,1514,0
2021-02-21T00:00:00Z,Lee,3300,2,56249,117,43,0,33.647,2,117,0
2021-02-22T00:00:00Z,Lee,3303,3,56288,39,43,0,33.647,3,39,0
2021-02-23T00:00:00Z,Lee,3324,21,56402,114,43,0,33.647,21,114,0
2021-02-24T00:00:00Z,Lee,3328,4,58133,1731,43,0,33.647,4,1731,0
2021-02-25T00:00:00Z,Lee,3342,14,58311,178,43,0,33.647,14,178,0
2021-02-26T00:00:00Z,Lee,3343,1,58481,170,43,0,33.647,1,170,0
2021-02-27T00:00:00Z,Lee,3351,8,60060,1579,43,0,33.647,8,1579,0
2021-02-28T00:00:00Z,Lee,3352,1,60163,103,43,0,33.647,1,103,0
2021-03-01T00:00:00Z,Lee,3353,1,60184,21,43,0,33.647,1,21,0
2021-03-02T00:00:00Z,Lee,3362,9,60298,114,43,0,33.647,9,114,0
2021-03-03T00:00:00Z,Lee,3363,1,62085,1787,43,0,33.647,1,1787,0
2021-03-04T00:00:00Z,Lee,3367,4,62168,83,43,0,33.647,4,83,0
2021-03-05T00:00:00Z,Lee,3372,5,62258,90,43,0,33.647,5,90,0
2021-03-06T00:00:00Z,Lee,3381,9,64063,1805,43,0,33.647,9,1805,0
2021-03-07T00:00:00Z,Lee,3383,2,64108,45,43,0,33.647,2,45,0
2021-03-08T00:00:00Z,Lee,3383,0,64142,34,43,0,33.647,0,34,0
2021-03-09T00:00:00Z,Lee,3403,20,64248,106,43,0,33.647,20,106,0
2021-03-10T00:00:00Z,Lee,3415,12,65674,1426,43,0,33.647,12,1426,0
2021-03-11T00:00:00Z,Lee,3427,12,66312,638,43,0,33.647,12,638,0
2021-03-12T00:00:00Z,Lee,3442,15,66456,144,43,0,33.647,15,144,0
2021-03-13T00:00:00Z,Lee,3459,17,68258,1802,44,1,33.647,17,1802,1
2021-03-14T00:00:00Z,Lee,3462,3,68296,38,45,1,33.647,3,38,1
2021-03-15T00:00:00Z,Lee,3466,4,68352,56,45,0,33.647,4,56,0
2021-03-16T00:00:00Z,Lee,3475,9,68520,168,45,0,33.647,9,168,0
2021-03-17T00:00:00Z,Lee,3495,20,70283,1763,45,0,33.647,20,1763,0
2021-03-18T00:00:00Z,Lee,3513,18,70561,278,45,0,33.647,18,278,0
2021-03-19T00:00:00Z,Lee,3524,11,70678,117,45,0,33.647,11,117,0
2021-03-20T00:00:00Z,Lee,3538,14,72256,1578,45,0,33.647,14,1578,0
2021-03-21T00:00:00Z,Lee,3562,24,72611,355,45,0,33.647,24,355,0
2021-03-22T00:00:00Z,Lee,3569,7,72657,46,45,0,33.647,7,46,0
2021-03-23T00:00:00Z,Lee,3578,9,72747,90,45,0,33.647,9,90,0
2021-03-24T00:00:00Z,Lee,3606,28,74296,1549,45,0,33.647,28,1549,0
2021-03-25T00:00:00Z,Lee,3631,25,74871,575,45,0,33.647,25,575,0
2021-03-26T00:00:00Z,Lee,3650,19,75060,189,46,1,33.647,19,189,1
2021-03-27T00:00:00Z,Lee,3669,19,76853,1793,47,1,33.647,19,1793,1
2021-03-28T00:00:00Z,Lee,3677,8,77177,324,47,0,33.647,8,324,0
2021-03-29T00:00:00Z,Lee,3690,13,77227,50,47,0,33.647,13,50,0
2021-03-30T00:00:00Z,Lee,3693,3,77310,83,47,0,33.647,3,83,0
2021-03-31T00:00:00Z,Lee,3714,21,77647,337,47,0,33.647,21,337,0
2021-04-01T00:00:00Z,Lee,3725,11,77755,108,48,1,33.647,11,108,1
2021-04-02T00:00:00Z,Lee,3743,18,78037,282,48,0,33.647,18,282,0
2021-04-03T00:00:00Z,Lee,3748,5,78116,79,48,0,33.647,5,79,0
2021-04-04T00:00:00Z,Lee,3753,5,78266,150,48,0,33.647,5,150,0
2021-04-05T00:00:00Z,Lee,3761,8,80266,2000,48,0,33.647,8,2000,0
2021-04-06T00:00:00Z,Lee,3777,16,80472,206,48,0,33.647,16,206,0
2021-04-07T00:00:00Z,Lee,3803,26,80908,436,48,0,33.647,26,436,0
2021-04-08T00:00:00Z,Lee,3826,23,81279,371,49,1,33.647,23,371,1
